4.115021973848342896e-02,3.820807859301567078e-02,3.837054967880249023e-02,3.574812412261962891e-02,3.337199240922927856e-02,3.044098429381847382e-02,2.809970453381538391e-02,2.567838132381439209e-02,2.373303472995758057e-02,2.171004563570022583e-02,2.009261026978492737e-02,1.861381530761718750e-02,1.729813218116760254e-02,1.609650999307632446e-02,1.509078871458768845e-02,1.412562653422355652e-02,1.315731275826692581e-02,1.263371109962463379e-02
4.375221207737922668e-02,4.416085407137870789e-02,4.420545324683189392e-02,4.372956603765487671e-02,4.197015240788459778e-02,3.997831791639328003e-02,3.764517605304718018e-02,3.514215350151062012e-02,3.296900540590286255e-02,3.085257112979888916e-02,2.925083972513675690e-02,2.761136554181575775e-02,2.615498378872871399e-02,2.480807900428771973e-02,2.372228726744651794e-02,2.267128601670265198e-02,2.179162204265594482e-02,2.109079994261264801e-02
3.537492826581001282e-02,3.312084078788757324e-02,3.339990973472595215e-02,3.249061107635498047e-02,3.105802088975906372e-02,2.911351062357425690e-02,2.687883935868740082e-02,2.492131851613521576e-02,2.319523878395557404e-02,2.143961936235427856e-02,1.974196359515190125e-02,1.840391382575035095e-02,1.705807074904441833e-02,1.587439328432083130e-02,1.478681247681379318e-02,1.396551821380853653e-02,1.310406439006328583e-02,1.237087603658437729e-02
3.214020282030105591e-02,2.969893440604209900e-02,3.031293861567974091e-02,2.968250028789043427e-02,2.859331853687763214e-02,2.698593959212303162e-02,2.501604147255420685e-02,2.329326421022415161e-02,2.155980467796325684e-02,1.991203054785728455e-02,1.833453401923179626e-02,1.708637923002243042e-02,1.573726348578929901e-02,1.462998613715171814e-02,1.360782701522111893e-02,1.277201995253562927e-02,1.198842748999595642e-02,1.135093811899423599e-02
4.989124089479446411e-02,4.873854294419288635e-02,4.766924679279327393e-02,4.605098068714141846e-02,4.367640241980552673e-02,4.046631604433059692e-02,3.720314428210258484e-02,3.369467705488204956e-02,3.063679300248622894e-02,2.754769101738929749e-02,2.541851624846458435e-02,2.325911819934844971e-02,2.165795490145683289e-02,2.026085928082466125e-02,1.908162795007228851e-02,1.800831966102123260e-02,1.711847260594367981e-02,1.639631390571594238e-02
3.977411985397338867e-02,3.745288774371147156e-02,3.676438704133033752e-02,3.561308979988098145e-02,3.351315855979919434e-02,3.133765235543251038e-02,2.904941327869892120e-02,2.681026048958301544e-02,2.499853819608688354e-02,2.317945286631584167e-02,2.142948657274246216e-02,1.989463157951831818e-02,1.833803020417690277e-02,1.720278337597846985e-02,1.598013006150722504e-02,1.498395018279552460e-02,1.398489531129598618e-02,1.318751089274883270e-02
3.537492826581001282e-02,3.312084078788757324e-02,3.339990973472595215e-02,3.249061107635498047e-02,3.105802088975906372e-02,2.911351062357425690e-02,2.687883935868740082e-02,2.492131851613521576e-02,2.319523878395557404e-02,2.143961936235427856e-02,1.974196359515190125e-02,1.840391382575035095e-02,1.705807074904441833e-02,1.587439328432083130e-02,1.478681247681379318e-02,1.396551821380853653e-02,1.310406439006328583e-02,1.237087603658437729e-02
2.987766638398170471e-02,2.732031233608722687e-02,2.737979777157306671e-02,2.699167281389236450e-02,2.595307677984237671e-02,2.470995485782623291e-02,2.298739738762378693e-02,2.140616625547409058e-02,1.987112499773502350e-02,1.848633214831352234e-02,1.708266139030456543e-02,1.583496667444705963e-02,1.465557608753442764e-02,1.363031193614006042e-02,1.262344606220722198e-02,1.185267418622970581e-02,1.108178030699491501e-02,1.038395706564188004e-02
